"","Heading","Text","Rating","Time"
"1929","Great phone","I really like this phone! Personally, I would prefer a little bit smaller but this size is ok.
Hence, it’s an Apple product, so you know that the quality is terrific. Also, the iOS system is simple and very intuitive; that’s why I changed from Android back to iOS. Generally speaking great phone!",5,2018-07-04 22:09:00
"1930","Great trade in for my old Galaxy","Had gone from an Apple to a Galaxy and back to Apple. Kept each approx. 2 years so I was familiar with both. I didn't have a problem using the Android system just found Apple easier to use.",5,2019-01-12 16:16:00
"1931","A step up from an SE / 6S","I got an SE when it came out. Worked great. First time I broke a screen. Got a used 6S, and it was great until Indy got the VZW 5G service. Could not stay connected to the network. Had to do something, and a 'back to school sale' got me to the 8. Best phone so far.",5,2018-09-02 05:24:00
"1932","Love","Great phone... look I know many people don’t understand the difference between 7 and 8, and saying that why you would just get the x... well that’s the thing it’s all relative! The phone you love is not bast one fancy features... it’s based on you! I love this phone and my husband loves those old flip phones that don’t do anything lol it’s just preference! So... 7? 8? X? Who cares? You... only you...!",5,2017-11-17 18:22:00
"1933","poor mic","when people call me they can't hear me unless I have my headset is plugged my phone. When I push the unlock screen button, a lot of times Siri asks what she can help me with. The button is too sensitive.",2,2018-06-28 06:20:00
"1934","A nice replacement for my 6S","It was finally time. My 6S was starting to get a little annoying, and I decided to get the iPhone 8. Yes, not terribly different, but now I have LOTS of room on it, the camera is better, the color is lovely, and so far I have been happy with it.
It seems faster than my 6S, and I like the Home button being electronic instead of physical.
My apps and data all work great and I'll enjoy loading it up with more. Love it!",5,2017-09-29 12:38:00
"1935","iPhone 8 easy purchase and activation","We had a wonderful experience purchasing my iPhone 8. The staff was very knowledgeable and the process to activate was quick and seamless.",5,2019-03-29 19:13:00
"1936","Good phone","My wife loves her new phone and thinks it takes good pictures.",5,2019-07-17 19:37:00
"1937","iPhone 8 with 64 GB","Great upgrade from my 3+ year old iPhone 6 with 16 GB. Lots of great features and much quicker downloads. I didn't want a phone with a larger screen and the iPhone 8 is the same form factor as the iPhone 6.",5,2018-12-02 02:42:00
"1938","Great phone","This phone is a great full featured and compact phone.",4,2019-10-17 17:02:00
"1939","I can tell the difference!","This iPhone , although not the very latest model, is far better than my previous phones. Excellent quality for the money, great screen effects, good camera.",5,2019-02-20 18:59:00
"1940","It's an iPhone with Lots of Storage for Pictures","My wife loves taking a lot of pictures, especially when we go on vacation. She previously had a 64GB iPhone, and would filling it fast. With this new 256GB iPhone, she can take as many pictures she wants without having to worry about downloading or running out of space.",5,2018-08-01 11:34:00
"1941","Great features","Sharp front and back camara. Good for school work.",5,2019-07-29 23:42:00
"1942","Apple does it again!","This phone has functioned great thus far. It responds quickly, pixels/graphics look amazing, and taking pictures is a breeze. The screen size is perfect. As always though make sure to get a good case and screen protector in case you drop it as it is fragile! So far a great phone.",5,2018-07-06 16:28:00
"1943","Apple i8","Great smart phone for the price and Easy to use at all times",5,2019-07-12 15:10:00
"1944","Great iPhone for teenager","My teenage daughter loves her iPhone 8. Fast, reliable, plenty of memory for her pictures and music.",5,2019-05-13 12:44:00
"1945","Great Upgrade From iPhone 6s","After 4 years it was time to move up. More memory, features but not all the extras that were not necessary. Easy transition. Best Buy transferred all information from the old phone - a seamless transaction.",5,2018-11-15 12:10:00
"1946","All about the deal!","Best Buy had daily door buster deals and this was one of the last ones. Saved a $100 on a 256gb ip8. Can’t go wrong. My wife’s loved it and she will never run out of space for the baby pics. Keep up the deals Best Buy!",5,2017-12-30 19:00:00
"1947","Nice upgrade for a iPhone 6","This upgrade was from the iPhone 6 to the 8. Wanted to keep the home button and saw no real need to go to the X. We are an apple family due to the ease of use and are happy. It makes calls, surfs the internet and runs apps and it's on Verizon so we are happy.",5,2018-07-19 09:19:00
"1948","Stylish phone","I bought for my daughter. She loves the new features and the color. Works great!",5,2019-06-01 12:50:00
"1949","Great upgrade to the 6","Had to get a new phone because my iPhone 6 was possessed and kicked the bucket finally. This iPhone 8 is a great upgrade! Better camera, better resolution, better processing speed and memory capacity. If only it had the portrait function like the 8 plus...",5,2018-07-19 20:51:00
"1950","Works fine","Camera photos are clear and good quality. Sound is much better than previous I phone. Others comment on volume on clarity of voice.",3,2018-07-07 08:30:00
"1951","Great phone and camera","I like the larger screen and great camera. I am still getting used to some of the new apps after 1 week",5,2019-04-19 22:11:00
"1952","Androids suck","This iPhone has little secrets going on and is pretty cool and different from 6/7... runs smooth so far and battery is good runs 18-30 hours if your normally using it, 5-6 hours if your a social media person, 1-3 if you are glued to YouTube and Netflix. 24-72 hours on airplane mode. Depending on how you use it.",5,2018-03-05 11:55:00
"1953","Perfect IPhone for Me","I really like the iPhone 8. The iPhone 8 Plus is just too big to carry around in my pocket. It’s fast and has all the features I was looking for. I had originally planned to get an IPhone X but decided this was the best option for me.",5,2018-08-21 20:25:00
"1954","New phone","My son loves his new iPhone 8. Camera is wonderful too. Best Buy makes it so easy to get a new phone too! We were in and out in about 20 min! And that included transferring data from his old phone to the new one! We’ll never go anywhere else!",5,2018-08-03 18:14:00
"1955","Another great iphone","Like this phone as well as the last one I had. Easy to operate",5,2019-06-21 20:04:00
"1956","iPhone 8","Very responsive and easy to utilize. Love the new features from the upgraded iOS operating system. Especially the increase in battery life, do not have to utilize the external battery as was needed with the iPhone 6. Fully recommend for others wanting a new iPhone without spending an extremely high price. Let the iPhone X work out the kinks before switching.",5,2017-10-27 16:14:00
"1957","Love the Iphone 8","The 8 is pretty awesome....love the speed and features .....works will will my car as well......I haven't had an opportunity to use the camera yet......but so far so good.",5,2018-12-15 14:23:00
"1958","Great phone","Great phone. Apple always does it right and the finger print is still a great feature.",5,2019-05-10 17:08:00
"1959","iPhone 8","This product is easy to use and was a perfect phone for me.",5,2019-06-21 16:43:00
"1960","Love this phone","The iphone 8 is amazing. It’s clearer, sharper, faster, and just flows. The pictures are really crisp. My phone is beautiful I love looking at it. It’s silver it’s so pretty. I have nothing to complain about",5,2018-09-29 23:46:00
"1961","Great camera for a novice","I upgraded from a Samsung to an IPhone. I can better use FaceTime with my family111",5,2019-05-10 15:54:00
"1962","My Daughter Loves It!","But what daughter wouldn’t love a new mobile phone! This 8 has a fast processor and the camera is flawless.",5,2019-03-31 09:13:00
"1963","Great Phone","I opted to get this one instead of the newest release. It saved me $500 and it is a great phone with pretty much all the same features.",5,2019-02-10 08:49:00
"1964","Exceptional IPhone","Upgraded from the IPhone 6 to the new 8 & could not be more pleased! The first improvement over the 6 is the noticeable speed improvement. It’s rocket fast! In addition, vastly improved battery life & the camera with all its options is simply Fantastic! Upgrade well worth the additional $!",5,2018-03-21 13:05:00
"1965","Good value phone","Upgrading from a 5, so this was the sweet spot in price without getting too expensive. Great camera and plenty of space.",5,2019-03-03 13:31:00
"1966","Easy to use and does what it is supposed to do","Beautiful phone that is easy to use-the on off button is on the side on this phone and am still trying to get used to that feature-otherwise great apple product!",5,2018-12-16 13:38:00
"1967","Great phone","I had iPhone 6,7 and now 8. Honestly other than camera improvement, they all feel like they work the same (I’m sure there are differences I’m not even aware of). In any case, I like this phone and wouldn’t trade it with a non iPhone.",5,2018-07-20 16:58:00
"1968","Love This iphone!","After having the iPhone 6 for many years I am soooooo happy with the iPhone 8. Much more storage, faster connectivity, great camera, etc. Love!",5,2019-01-16 17:10:00
"1969","Having issues","I upgraded from a 5s...took me a while & looking forward to all the new features. Unfortunately it froze for 20 minutes the day after I activated it...froze that I could turn off/reboot nothing...it was at 80% charge so it wasn’t the battery. It finally booted up on its own & battery was at 5%. Since then it has frozen about 4 times and I have had it for 1 week...yes I need to go to get it checked or returned... not enjoying my new iPhone 8.",2,2018-04-06 16:02:00
"1970","Apple - iPhone 8 64GB - Gold","Greater older generation Iphone.Was on sale for $600 less than the brand new Iphone.It still has lots of bells and whistles and is a very reliable smartphone.Takes great pics and videos also.",5,2018-10-12 18:12:00
"1971","Step up from a 6s","Better camera, lighter, thinner just a better phone",5,2019-06-21 15:55:00
"1972","Great Phone","I have had my iPhone 8 for approximately 4 months now and have had no issues or concerns. It takes great pictures, solved my battery issue (although still could be better) and has plenty of storage and processing speed.",5,2018-08-09 09:39:00
"1973","Perfect Phone","This IPhone is excellent. Saves a lot of pictures and Videos (can store a lot). No issues",5,2019-04-18 01:36:00
"1974","Very nice","The phone was for my daughter. It has a really nice camera. Overall, it a great phone.",5,2019-04-17 20:36:00
"1975","I’m so happy!","It was time to upgrade my iPhone 6s which was still in great shape, so after much research I chose the iPhone 8 and I have kept my 6s for my work phone. I love my new iPhone 8. I chose the silver, which actually looks white to me, and it is beautiful. I love the feel of the phone and the camera is fabulous. Win win for me!",5,2017-10-27 19:32:00
"1976","Love it!","The new Face ID tech is so easy to use. Love it!!!",5,2019-06-14 16:02:00
"1977","I PHONE 8","EXCELLENT QUALITY; SCREEN IS VERY CLEAR; GOOD BATTERY LIFE AND VERY FAST PROCESSOR",5,2019-04-21 11:32:00
"1978","I love the size","I went from a 6 to a 8 plus and I have no complaints. I love the way it feels and the screen. I’m pleased with the quality of the pictures too.",5,2018-12-29 12:17:00
"1979","iPhone 8","Long overdue for an upgrade, the speed and battery life are what's been most impressive so far. Wireless charging is convenient. I can't wait to take pics and compare their quality to pics taken by family members with iPhone 7s.",5,2018-06-29 14:12:00
"1980","Good phone with nice camera","iPhone was a replacement for an iPhone 6.  This was a nice upgrade.",4,2019-08-24 06:33:00
"1981","It’s an iPhone.","Not much of anything new. If you know iPhones you will like it. I do like the bigger storage. But still hate the fact that you cannot just add storage yourself. camera is an upgrade but that’s expected with every new model",4,2018-07-07 22:28:00
"1982","Team iPhone?","I keep going back and forth with getting an iPhone and Android. Still can’t decide, but iPhone really does have better features.",5,2019-01-16 17:55:00
"1983","Great I Phone and at a good price.","I purchased this so I can face time my family and friends. The clarity is outstanding and it was easy to set up. Its very user friendly.",5,2018-12-28 12:35:00
"1984","Love apple phones","Upgraded from I phone 5 to new 8 . Love it great pic , lots of storage , does almost everything the 10 does for lots less $$$$",5,2019-01-16 17:35:00
"1985","Very happy with this phone","This phone is being used by my husband. He had a slide phone. Now he is always looking things up or just exploring the phone with the tips and easy to follow instructions for how to’s from Apple.",5,2018-08-22 21:09:00
"1986","Love it!❤️❤️","Great phone! Has safety feature that switches to do not disturb while driving so unless you manually switch off you cannot text/receive texts while driving...",5,2018-11-09 14:01:00
"1987","Great phone","This iphone 8 has a great screen great battery and is reliable/",5,2019-05-11 07:42:00
"1988","Awesome Phone","Great starter phone for my son. Easy to use and durable!",5,2019-05-23 09:35:00
"1989","Just ok as expected","It’s ok. Main button too awkward to press easily. Takes fingerprint recognition better than SE",4,2019-07-13 09:27:00
"1990","Huge Improvement","This phone replaced an iphone 6s and is at least 2-3 times faster in operation. Battery life is much longer. Picture quality is superb! I really love it!",5,2018-11-09 14:06:00
"1991","Great phone and easy to use","Upgraded from iPhone 5 and this phone has on off button on side-still trying to get used to that feature-otherwise great apple product!",5,2018-12-16 13:42:00
"1992","Nice phone , love it a lot","Yeah I found hate is a very nice phone the camera is excellent. I just don't know why there's no headphone jack",5,2018-07-06 12:34:00
"1993","Solid","This phone is a solid phone, with a solid camera and fast processor. Only reason is not 5 stars is that I have personal issues with the way iOS handles contacts and the fact that is not a necessary upgrade for a iPhone 7.",4,2019-01-16 19:45:00
"1994","Easy to use first cell phone","Wonderful phone for an almost teen. Easy to understand.",5,2019-05-15 22:36:00
"1995","Simple and easy upgrade","I had a 6 and when that died because of water damage, upgrading to the 8 was easy and simple. Other than a few minor upgrades it’s basically the same as the iPhone6 which I loved so this was a no brainer. A big plus is that the 8 is water resistant and see above why that is a big deal!",5,2017-11-24 14:55:00
"1996","A very versatile Iphone","Purchased to replace my 5S. This phone is set up very much like my old 5S. Found it easy to navigate and the camera is improved from the 5S.",5,2018-11-28 17:05:00
"1997","Great phone","Great upgrade from the iPhone 6 easy to use still way to much money for a phone",5,2019-03-29 19:17:00
"1998","Great phone","Upgraded from iPhone 6s. Mush faster and better battery life at a reasonable cost",5,2019-03-24 17:41:00
"1999","Great phone and camera","Bought it for my wife's use in the 256 version. She needed a lot of storage for what she puts on a phone. Basically it used for text and emails and handles that without any problems. It also surfs quite well. The camera is one of her biggest uses and has no problem with it.",5,2017-12-15 15:21:00
"2000","Awesome","This phone has a great camera and is a perfect size to hold in your hand. The various colors to choose from was a nice array",5,2018-12-19 17:13:00
"2001","Great size and firm","Great size and firm factor, simple and convenient to store in a small pocket",5,2019-03-23 08:18:00
"2002","Great Phone","Love this phone, son is so happy with it. He loves the screen and all the features the iphone 8 has",5,2019-02-05 09:37:00
"2003","Phone works perfectly","There aren't a huge amount of changes between the iphone 6 and 8, except that the battery and performance are a lot better now. But, then again, Apple has admitted to throttling back performance on old phones, so it's normal.",5,2018-04-07 09:05:00
"2004","Great fun","The I phone 8 has tons of storage at 256G, great camera and durability. Nicely designed and a big upgrade from the I phone SE.",5,2018-12-07 12:45:00
"2005","Great upgrade phone","I love the wireless charge ability. So much easier. I use this phone for work. Siri is my personal assistant.",5,2019-01-11 22:44:00
"2006","Amazing","Perfect phone for my 10yr old son. He can download all his games and its easy to use.",5,2019-03-01 21:32:00
"2007","great phone","just keeps getting better great screen good battery life",5,2019-04-26 17:46:00
"2008","iPhone 8 is an awesome phone","I love the iPhone 8. It is so much faster and clearer than my older phone. I love the size too. The camera takes great pictures.",5,2018-11-30 15:20:00
"2009","Great Phone","I have had the iphone since it came out in 2007 and have always been a fan. got this 1 for the kids and the X for my wife and myself. love the picture quality and the sound that comes from the phone it is even better on the X and it is so fast. Truly one of the best.",5,2017-11-27 09:51:00
"2010","Well worth upgrading to the 8","I have had the iPhone 6 for years and really liked it. However, this new iPhone 8 is just as easy to use but it seems faster and I can maneuver in and out of the internet with ease. I highly recommend it.",5,2018-05-25 16:49:00
"2011","Apple continues to impress with ease of use.","I got this phone for my wife (replaced the 6 she had). Before that she had Android devices. She is able to use this phone with no issues and loves the camera! She doesn't need a flashy device, and this one suits her fine.",5,2018-04-08 12:59:00
"2012","Apple","Apple is simply the best. So much easier buying phones at BB vs at Verizon store. Finally upgraded from my 6. Invest in a good case and screen protector. I recommend a this new company Mous or Otterbox.",5,2018-05-30 08:30:00
"2013","Nice phone","Upgraded from an SE (we're a little behind the times) and like the phone. Thought the battery life would last a bit longer than it does. Not too big and fits in my pocket well.",4,2019-02-22 17:30:00
"2014","Great phone","I updated my 6s to this phone. It doesn’t have much of a difference when it comes to look except for the back. It does move a lot faster and the battery lasts so much longer ! Definitely would recommend his phone.",5,2018-04-22 12:23:00
"2015","Wonderful phone","Amazing phone with great processing power and good camera",5,2019-04-17 21:09:00
"2016","great phone","purchased this phone for my husband and it is more than what he needs. easy to use and navigate.",5,2019-01-28 09:12:00
"2017","Best IPhone","I got this iPhone 8 for my girlfriend, and she adores it! It has really good sound, the camera is great. And the display is awesome!",5,2018-11-09 16:26:00
"2018","Like it","Love the new camera. System and operation are very similar to earlier models, so it is easy to use.",5,2019-01-21 12:14:00
"2019","Great added features","I have had the iPhone 5, 6, and 7. I am glad that Apple finally got the gorilla glass on the iPhone 8. I hope this helps to prevent the issues I have had with the screen cracking easily.",5,2018-06-29 19:02:00
"2020","Great iPhone","I bought this iPhone to upgrade my wife's iPhone 6 and I must say that she could not be happier with it. It is such a faster phone than the iPhone 6. Lots of cool new features such as wireless charging make the iPhone really handy.",5,2018-02-23 13:58:00
"2021","Awesome Apple phone","This phone is awesome... only disappointment was that it did not have the portrait mode camera. Other than that wonderful!",5,2018-11-29 11:09:00
"2022","Pretty good as iPhones go","This was purchased for my son, who is a dedicated Apple user. We chose the 8 over the X because of price, and because the 8 actually had a better camera than the version of the X we were considering.",4,2019-01-12 03:07:00
"2023","Upgraded","I finally traded in my Iphone 5C for an Iphone 8. Love the bigger memory and better picture quality.",5,2019-01-16 17:06:00
"2024","Love this iPhone 8","Love this iPhone 8. Has great features and like the fingerprint unlock .",5,2019-03-15 16:58:00
"2025","Love the camera","My last phone was a iPhone 5. I now have a iPhone 8 it’s great. I love the camera and all of it’s storage 64 GB.",5,2018-12-20 23:30:00
"2026","It is an easy cellphone to use.","I enjoy my iPhone 8. I had an iphone5 previous to this cell phone. The phone is very easy to use.",5,2019-01-21 20:24:00
"2027","Great Phone","Upgraded to the iPhone 8, very satisfied. Easy to set up, easy to use, would recommend this iPhone everyone was looking for a new phone",5,2018-10-26 17:13:00
"2028","Great Phone!!!","I absolutely think this is the best phone I've owned! Never an issue with storage for my pictures. 
.",5,2019-01-07 20:24:00
"2029","Better than the 7","I upgrade my mother-in-law from an iPhone 7. This new version is a fantastic phone with its upgrades over the older version. She loves the fingerprint recognition and the camera.",5,2018-07-07 09:25:00
"2030","Nice upgrade","This phone is the same size as my 6 was so I am very used to the feel of it and was able to reuse my previous case. This phone takes such better pictures though!!",5,2018-08-17 22:20:00
"2031","Pretty neat phone","Very pleased with phone. Takes clear pics. Have had no issues with speed and or quality.",5,2019-02-04 19:18:00
"2032","iPhone 8","Easy to use. Much more storage than my prior 6s iPhone.",5,2019-04-12 12:27:00
"2033","iOS is the best","As always iPhone deliver. They are great phones and are easy to use and operate.",5,2019-02-20 20:31:00
"2034","Love my new phone","Seamless transition from my old 5S to this iPhone 8. Processes faster and battery lasts longer.",5,2019-01-18 20:13:00
"2035","Eight is Great","It's an iPhone 8 - does what it's supposed to do. Good camera and wireless charging are a plus.",5,2019-01-17 06:58:00
"2036","Easy to use","The screen is larger than my previous iphone and easier to use.",5,2019-03-23 18:12:00
"2037","Great phone","Similar than the iPhone 7. As always Apple makes a great product. Looking forward to trying the wireless charger feature!",5,2018-11-16 12:14:00
"2038","Good battery life on this phone","Really like this phone the battery life seems to be pretty decent is much better than my 6S",5,2019-01-21 11:28:00
"2039","Love it","I upgraded from the iPhone 6 to the iPhone 8. It seems faster and the pictures are better than ever as well. Very happy.",5,2018-11-16 14:32:00
"2040","Nice phone. Small upgrade from 6s","I upgraded from a 6s since I think all versions of the X are too expensive for the added features and don’t like the no home button. Beware. This model has a glass back so need a good case.",4,2019-01-12 11:49:00
"2041","Awesome Upgrade","I bought this for my daughter as an upgrade from her iPhone 5C. So many more features! She just loves it!",5,2018-12-19 17:53:00
"2042","Best phone","Went back to iPhone and it has been great. The phone and camera are very good and it meets all my needs.",5,2018-12-21 20:14:00
"2043","Superb battery life","A great phone for everyday. The display resolution lags behind similar competitors phone, but the battery life makes up for it. Not to mention, the phone has 0 lag.",5,2018-07-27 14:50:00
"2044","Back to iPhone for me","Tried the latest Samsung but was underwhelmed! Just don’t like the operating system as everyone in family has iPhones. Left me out on many group messages & iMessages. Back to normal again and am impressed with the better speeds & camera!",5,2017-12-20 20:45:00
"2045","great overall","compared with the new $1000 (!!!) iPhone X's - the iPhone 8 has plenty of features and half the price - winner for me",5,2018-11-19 06:29:00
"2046","Love it","Stood in line for the very first IPhone that came out and lost in within 3 months. Have been a Galaxy Lover since. It took me a little while to get used to, but it is much more user friendly than the Galaxy.",5,2018-03-23 18:05:00
"2047","Excellent phone","Bought the iphone 8 for my daughter and she loves it. she really likes the battery life, so much more improved from the 6s she had. 
She lives on social media and videos, so she enjoys the phone.",5,2018-04-23 10:13:00
"2048","iPhone 8-evolutionary","Just purchased an iPhone 8 to replace my 5S. Big upgrade from 5S but not so much from my daughter’s iPhone 7. Only major difference from 7 is glass back for wireless charging, faster chip and slightly better camera.",5,2018-02-24 19:36:00
"2049","New phone","Easy to use and easy to get rid of unwanted apps that come with the iPhone",5,2019-02-20 17:45:00
"2050","GOOD","THIS IS AN UPGRADE FROM THE IPHONE 5C. BETTER FEATURES GOOD PURCHASE. WISH THE PRICE WAS BETTER.",5,2019-01-02 14:58:00
"2051","Great Phone","Bought this for my Daughter and she loves it. She had a pixel before this and loves the interface and camera much better.",5,2018-11-04 08:48:00
"2052","Love it","How to give my husband a new phone but your phone was better and easier for him to use good quality they seem to never give me any problems big enough for him to be able to use the buttons with ease",5,2018-04-09 20:44:00
"2053","Beat my expectations!!","I have to admit, I was hesitant to buy this phone at first. I was coming from an iPhone 6s 64gb, and I didn't see too much in the way of upgrade features. 

Well suffice it to say, I've been pleasantly surprised. For starters, it's nice to return back to the glass enclosure that earlier iterations of the iPhone had. It just feels like it gives the phone a more premium look. Also, it could just be me, but the colors on the iPhone 8 blow away those from my 6s. It just seems like the colors pop a lot more on this new phone. Best yet, as childish as this may sound, the Space Gray color on this phone is true to form. The Space Gray on my 6s was more silver looking to me. Overall, very happy with this new phone and I highly recommend it!!",5,2018-02-21 19:23:00
"2054","Great phone, perfect size","I wanted a new larger phone than my 5S, but didn’t need the most expensive or largest phone. The 8 does the trick. Plenty of useful features and it still fits in my hand for one handed texting.",5,2018-04-18 21:27:00
"2055","Great cell as always","Apple will continue to make a great phone that takes the best pics and is just the best",5,2019-01-17 11:20:00
"2056","iPhone 8 is Great!","I bought the iPhone 8 (non-plus) on launch day as an upgrade to my 2 year old iPhone 6S. The size of the phone is no different but the specs are much better. If you have iPhone 7, I wouldn’t recommend upgrading, but anything older would make it worth it.",5,2017-09-29 14:51:00
"2057","Phone camera is fabulous","I have only had IPhones, love the 8’s camera. Perfect size and support.",5,2019-02-20 18:51:00
"2058","Great phone","This replaces my iPhone 6 Plus. Camera is much better, and everything else is great, as with my previous iPhones. Nice to have the extra storage capacity for photos, music, etc.",5,2018-06-01 12:35:00
"2059","Big upgrade over my Android!","Huge upgrade over my previous Android phone! Better operating system, more sleek, and easier to use.",5,2018-12-16 22:40:00
"2060","Best phone yet","Until you have the extra power you don’t know what you’re missing. In today’s phone usage we spend time on Social Media and News/sports sites so the clarity of sound and picture are great! BATTERY LIFE will knock your socks off... Best phone yet",5,2017-10-27 16:16:00
"2061","Typical iPhone","Basically the same as iPhone 7, maybe a little faster. I like that it has the wireless charging option.",4,2019-05-13 14:52:00
"2062","Wife loves it","This was a Christmas present. She really loves it. She's learning a couple of new features.",5,2019-01-01 07:21:00
"2063","Apple Fan","Very happy with size, screen, features of the iPhone 8. This is my first iPhone and find it somewhat easier to use than an Android phone. May get iPhone X for next upgrade but feel this is a very good first iPhone.",5,2018-01-28 07:52:00
"2064","Happy so far","Changed from LG to the iPhone,quite an upgrade. No lost connections, easy to learn, crisp photos",5,2018-12-19 19:50:00
"2065","Iphone","I love this iPhone it is a great size with lots of new features and the rose gold is beautiful.",5,2018-12-19 19:07:00
"2066","More Space","I up graded so I didn’t have to delete my grandchildren’s pictures
I now have plenty of space",5,2018-12-21 19:56:00
"2067","Fantastic phone","Just got the iPhone 8 and it is great! Fast, and efficient! Very satisfied with my purchase",5,2018-12-28 16:18:00
"2068","Worth the upgrade","If you have an iPhone 6 or earlier, this is a worthy upgrade. Battery life is noticeably faster than my iPhone 6. There's a bit of a learning curve getting used to the new ""Home"" button, but it's worth the upgrade if you're eligible for it.",5,2017-10-13 12:47:00
"2069","Great phone, OK Camera","iPhone 8 is a great lower cost alternative to the X. It's powerful and reasonably priced even with 64GB of ram (a minimum these days). I just wish the camera was as good as some of the Android competition",4,2018-11-16 14:11:00
"2070","Great camera quality","The camera is amazing because everything looks clear and bright.",5,2019-02-21 19:23:00
"2071","Great Phone!","Had an Android phone for many years. Hated dealing with Google and playstore. Love the IPhone. I am 110% happy I switched phones. I love all the features.",5,2018-07-12 10:10:00
"2072","Love my phone","Very good sound quality,camera is excellent,easy to learn to use",5,2019-02-20 21:07:00
"2073","Great phone","I wanted a phone similar to my last iPhone. Ive be been using this phone for the past week and I love it. The size is perfect as well as the graphics Would definitely recommend it",5,2018-04-27 14:43:00
"2074","Great","iPhone & does not disappoint. Glad I got this instead of the highly priced new iPhone. Works great and love the camera",5,2018-10-12 22:57:00
"2075","Keeps getting better!","Upgraded from the 6s, just keeps getting better. Similar to the 6s so didn’t take long to adjust. The camera is definitely an upgrade. Love apple!",5,2018-07-28 09:40:00
"2076","Excelent telephone","It was a very util telphone, it come unlocked from Ecuador and is easy to use and configuration",5,2018-12-07 19:43:00
"2077","New iPhone 8","Love this phone! Fits in the palm of my hand! Pictures are unreal! I would highly recommend this phone!",5,2018-11-16 19:29:00
"2078","Great phone","Upgraded from an older model. Can't say enough about this phone. Amazing pictures.",5,2019-01-05 21:34:00
"2079","Great pictures","A birthday gift, learning still how to work everything. Can't wait to use the music for Zumba! Pictures are great! Looking forward to getting better at this technology stuff",5,2018-05-04 15:17:00
"2080","Great photo","The iPhone 8 are great. The buy one get one free is even better. The service person is super knowledgeable and the whole experience at Best Buy was super.",5,2018-06-29 17:30:00
"2081","Best deal","No better deal in apple than the iphone 8. You have great specs for a good price.",5,2019-01-04 18:03:00
"2082","iPhone 8","Don’t really notice a huge difference between my iPhone 6S and my new iPhone 8. I still like my iPhone a great deal and I’m glad my battery drain issue are gone since I upgraded, but I thought the 8 would have better functions or something to make it stand out from the 6.",4,2018-06-22 19:06:00
"2083","iPhone 8","iPhone 5 quit working after 5 years. Hopefully this will make it 8 years. Great camera. Like the fingerprint ID - works easy.Similar enough that I don't have to relearn how the phone works. Some issues carrying over pictures and syncing with my computer. Lost some pictures. Not sure why.",4,2018-05-19 08:23:00
"2084","Great Update","Purchased for my spouse, who previously had the iPhone 6. Opens apps much faster, and the camera takes photos that are visibly better, even when utilizing zoom.",5,2018-06-08 12:30:00
"2085","Quality Apple Product","Pretty good price for a newer gen phone. Battery seems like it lasts much longer than my 7plus",4,2019-05-10 12:19:00
"2086","Intuitive for an iPod user","My daughter had an iPod 4 years, and we recently purchased her this phone. She had no problems upgrading and transferring her information as well as learning how to use it.",5,2018-04-28 18:47:00
"2087","Best iPhone yet","Waterproof and better battery life. Several new iOS upgrades.",5,2017-11-05 19:44:00
"2088","Iphon8 boy its great","This is a great phone. It makes calls and sends texts. Good Camera. Great Fun. WOW!!!!",5,2018-12-19 23:05:00
"2089","Apple iphone 8","Was easily upgraded from Samsung phone. No issues and very easy to use.",5,2019-01-22 06:57:00
"2090","Great product","Wireless charging, great battery life, and of course iOS.",5,2019-02-21 00:50:00
"2091","Great customer support setting up service","Great phone with the Apple features you expect. Super service setting the phone up",5,2018-12-20 18:55:00
"2092","No major complaints.","I’ve had this phone about two months and I haven’t had a single issue. I will say the call volume is my only complaint about this phone as I don’t feel it is loud enough.",5,2018-04-18 17:35:00
"2093","upgrade from 6+","i purchased the Apple - iPhone 8 256GB - Silver as an upgrade for my grand daughter. she loves the new features of the iPhone 8.",5,2018-08-18 09:54:00
"2094","Worth the money","Enough storage and great features like dust and water resistant.",5,2019-01-26 17:00:00
"2095","Camera is much clearer than the one on iPhone 5","It was time for a update from my iPhone 6. I don’t like that I. Had to by an adapter to use my earphones on the iPhone 8. Otherwise I like it very much.",4,2019-01-18 23:14:00
"2096","Fun new phone","Just upgraded from the 6. Not a huge leap forward, but there are a few high points. Camera quality is definitely a huge noticeable upgrade. And can shoot in 4K 60fps.",5,2018-04-18 17:59:00
"2097","Awesome phone!","So happy with my purchase! Love the camera on it, and the size!",5,2019-01-25 20:08:00
"2098","Great phone","Easy to purchase and even easier to pick up. Priced better than anyone else",5,2018-12-26 13:48:00
"2099","Perfect phone!","Couldn’t be happier w my new iPhone 8. Fast, sleek, bright screen, great new features. Traded up from a 6....night and day difference.",5,2018-07-19 19:03:00
"2100","Decent upgrade","I upgraded to the iPhone 8 from the 5S, so I figured it would be a huge difference. It was! The reason I didn’t give this 5 stars is because for the first month, I could not get texts or emails on my phone, and that was after a million calls to tech support. All is fixed now though!",4,2018-04-18 18:37:00
"2101","Awesome phone","Love my iPhone, lot more apps already installed. Lot more memory and love the camera.",5,2018-11-29 23:06:00
"2102","IPhone 8","I love my iPhone 8!! One of my favorite features is the extra built-in speakers. Sounds really great!! Oh and the wireless charging is awesome!",5,2018-06-21 00:31:00
