"","Heading","Text","Rating","Time"
"726","Decent Upgrade","I wasn’t looking to upgrade but family member wanted to buy my Xs Max from me so sold it and bought the 11 Pro Max.  Biggest improvement for me is the battery.  I’ve used it for the last two days without a charge and I still have 56%.  The screen is also a decent improvement with better whites, blacks and brightness.  As for the camera, I guess if you take a lot of pictures then it’s worth an upgrade but if your like me who uses it more for work...I wouldn’t upgrade.  The three lenses on the back make it look weird and prefers the previous two lenses.",4,2020-01-03 15:52:00
"727","Smart, Handy, and Fun to use.","Upgrading from the iPhone 8 plus to the iPhone 11 Pro Max was a no brainer. I enjoy the convenience of unlocking the screen with Facial recognition. Battery life is incredible. I,ve only had this phone for a few days and I'm looking forward to getting proficient with all of the upgareds this phone has to offer. Being 5 G ready is a huge bonus.",5,2019-12-07 09:53:00
"728","Great Machine","Coming from the 7 Plus I must admit this is a unbelievable upgrade. Camera is phenomenal, I’ve taken some awesome pics. The quality of the phone is built quite well, I’m loving my first time owner of a OLED display and even though my 7 Plus is still going strong I’m hoping this phone with last me three or more years.",5,2019-12-13 16:18:00
"729","Excellent phone","I upgraded from iPhone 7Plus to iPhone 11 Pro Max. I am so glad I did, it’s an excellent phone. It took me a little bit to get use to it but I am so glad and very happy with the iPhone 11 Pro Max. It’s so fast and the battery lasts a long long time.",5,2019-12-27 20:26:00
"730","Apple Kills It Again!!!","Love this phone!!! Thank you Apple for finally addressing everyone’s issues with previous models and finally upgrading the battery and cameras!!! This phone takes amazing photos and the battery last two full days if not used much and at least a day compared to my phone X would have to be charged multiple
Times a day!!!",5,2019-11-27 01:12:00
"731","Great phone greater camera.","Apple has done it again. iPhone 11 Pro Max is the flagship of smartphones. The photos and videos taken from the phone and rich and lush with color and detail. It's the next step in the evolution of iPhones.",5,2020-01-04 10:19:00
"732","Top iPhone","I use my iPhone 11 pro max every single day. It is the best iPhone being made.the battery life is amazing lasting me a day and a half. The cameras are also the best. People constantly comment how good the pictures are. Definitely recommend for anyone who loves apple products.",5,2019-12-02 08:15:00
"733","I like my phone so far.","I have owned 4 iPhones in my life and this one is by far the best one for photos. I take ALOT of phone pictures and this phone has 3 awesome cameras on it, so I’m very happy to own this one !!",5,2020-01-06 16:07:00
"734","Inevitable!!","When I saw the Midnight Green they had me!
The extra battery,the camera’s and awesome functionality, quite unique.
It’s brighter than the the XS Max too!
Just bought a 27inch iMac as well I’ll review that later but two weeks in very pleased oh and improved sound circuitry music sounds better with your Bluetooth earbuds.",5,2019-11-09 09:50:00
"735","The battery is amazing!","I upgraded from a iPhone 5 to the 11 pro max.  Everything is awesome.  The battery quality is top notch.  Voice to text is much better and I haven’t had to make hardly any corrections.  The camera is sweet too",5,2019-12-27 17:12:00
"736","Awesome","Coming from an iPhone 7 Plus I must admit this is an excellent upgrade. I’ve only had the phone for three days now so I’m still getting used to the new technology but the pictures are spectacular, the phone itself is beautiful, the hardware and software is lightning fast. So far I love everything about this phone.",5,2019-11-10 21:27:00
"737","OMG the photos!","Yes it’s a phone but the new camera takes DSLR quality photos at reasonably close distances.  We got a close ip of an endangered Florida Scrub Jay that will ho on canvas and hang in the office.   Well worth the upgrade for the camera slone",5,2019-12-07 11:37:00
"738","Awesome phone","Great phone! Love the features! The speed of this phone is amazing and the camera is awesome! Takes great pictures.",5,2020-01-24 16:13:00
"739","Best phone ever","Best camera, biggest screen, top of the line, sleek. I love this phone. The camera is the beat you can get. Love portrait mode.",5,2020-01-17 20:36:00
"740","Awesome phone for pictures!","I upgraded from the iPhone X max to this. My gosh do I love the camera features. As a mommy, my kids are my main subjects for pictures. Each picture is just awesome!",5,2019-12-27 20:32:00
"741","The camera is excellent.","Looks beautiful overall. It’s camera gives a natural and realistic picture. No need for filter. Other than that. Most features are like for the iPhone X which I owned before this pro max",5,2019-12-14 05:52:00
"742","Love, Love, Love","Really love this phone. Very clear graphics, awesome camera, love the Midnight Green. The only think I really noticed is it is quite a bit heavier than I am used to.  But really love this phone!",5,2019-12-09 14:31:00
"743","Excellent phone","Best camera I’ve ever had on any phone! Works at high speeds and all applications run so much better. Very pleased, best iPhone I’ve owned yet !",5,2020-01-03 09:00:00
"744","Best iPhone ever.","Works great,easy to download all my data from my old phone. Took maybe 15 minutes. Takes excellent pictures and battery life is 4x longer.",5,2020-01-04 08:42:00
"745","Very nice phone","Bought it for myself. Love the camera, takes beautiful picture, quality is excellent. One thing I’m still trying to get use to is swiping up because it does not have the home button anymore.  One thing I didn’t like is the phone is a bit heavy.",5,2019-11-08 23:38:00
"746","Amazing Camera!","I have done photography for 25 years using an SLR, but this iPhone's camera is so good that I am not going to be taking my SLR on my next vacation.
It is expensive though.",5,2019-12-14 16:27:00
"747","Extremely Happy with New Iphone","This was a great purchase and happy I went back to IOS. Have been dedicated android person for past 7 years when I stepped away from IPhone. This is a great product introduction back into IOS world.
Quick speed, safer apps from store, great camera and love the integration with Apple Watch...

Very Happy with purchase(s)",5,2019-09-27 16:13:00
"748","Great phone","Great phone has an awesome camera. Love the battery life but downfall is that it’s a bit heavier than previous models.",5,2020-01-10 15:14:00
"749","All I gotta say is wow!!!!!","This phone is amazing all the way around the camera the clarity, the battery life, the Face ID is so much responsive overall one of the best phones on the market",5,2019-12-17 18:22:00
"750","Best iPhone ever!","The iPhone 11 Pro Max is the best iPhone I’ve ever used. The three cameras combined and functionality to give you the best photos ever taken on a wireless phone. You won’t be disappointed in this product.",5,2019-11-22 17:45:00
"751","I love this phone","I am coming from the iPhone X so the speed and size is so much better, the cameras are amazing. My first night mode picture was so good. It’s not perfect but really really good.",5,2019-12-06 17:04:00
"752","Best phone battery on the market","Been an Apple iPhone user for years (since iPhone 4) and this is by far the best one yet. Battery life is amazing! Camera is better than any other phone camera in the market!",5,2019-12-07 09:42:00
"753","Great camera","Battery life is amazing. I have had almost everyone phone. Nothing compares to thins battery life.",5,2020-01-17 17:18:00
"754","Great phone overall-One flaw found","I do love this phone. It has pretty much everything I need. The phone is fast, and takes great photos. The one issue I've found is it's ability to use wireless charging. It takes a long time to charge. Much longer than the iPhone 10. Not sure why. May have to look into that with Apple.",4,2019-12-28 06:00:00
"755","I love it","I have been an iPhone user for years and will always be.  Super fast, and the battery life is amazing.",5,2020-01-10 20:46:00
"756","BB Customer Service was great about screen issue!","I'm a huge fan of Apple products, and a long-time owner of a succession of iPhones.  A lot more expensive than other brands, but the quality has always been worth it.  The durability has allowed me to ""live life"" without worrying about breakage resulting from normal, everyday use.  

I'm always very mindful of how I handle my electronics, and NEVER careless; vigilant but not paranoid.  Do I toss it in my pocketbook?  Of course!  Do I put it in the back pocket of my jeans once in a while?  Who doesn't?   

With no change in my day-to-day use, in 4 days, the screen of this ""11"" had a couple of fractures!  It was not dropped, and nothing hit it; nor did anything scratch or gouge it.  I immediately went back to BB to discuss the issue, and it was resolved with an exchange and the recommendation of a tempered glass screen protector.  I did get the screen protector for the replacement iPhone, and it's a good thing I did...  I’ve already had to replace that, yesterday, for the same problem:  unexplained fracture.  (This time the iPhone screen ""survived."")

Apparently this model is the first one that can't be popped in my back pocket for a few minutes to free up my hands.  I believe it's a design flaw and I'll be watching to see if this is noted as a common occurrence.  While I love everything else about it, this would be one concern in ""recommending"" it.  

Best Buy, regarding the required yes/no answer regarding recommendation, there should be a third option: ""unsure.""",3,2019-10-10 07:41:00
"757","Love the 3 camera feature","Takes really clear pictures.  I just started to use this function and already have over 5,000 pics.",5,2020-01-06 16:28:00
"758","Love it!!","In love with my new iPhone 11pro max. Long lasting battery, very sleek, beautiful phone, great visuals, photo capturing, and amazing speakers.",5,2019-12-08 16:10:00
"759","NICE SPEED, GREAT CAMERA.","NICE SPEED, GREAT CAMERA.  Set up inside Best Buy was smooth and easy thanks to knowledgeable techie.",5,2020-01-02 08:51:00
"760","Incredible Phone","By far the best Apple phone I’ve owned to date. Incredible screen, best smartphone camera I have tested and faceID is a massive improvement from touchID",5,2019-11-27 16:59:00
"761","Wife loves the camera.","Upgraded from 8+.  Wife takes lots of pictures. Very noticeable difference in quality. Editing is much better too.",5,2019-12-20 19:52:00
"762","Awesome phone!","I’ve only had this phone for about a month but so far it’s been great! The camera is awesome! Takes clear beautiful pictures!",5,2019-12-11 12:24:00
"763","Outstanding new camera","The wide angle is amazing.  The clarity and ability to take visible pictures in low light is great.",5,2019-12-27 18:52:00
"764","Best iPhone to date","The iPhone 11 Pro Max is the best iPhone Apple has come out with so far, the camera system is amazing and the battery lasts all day",5,2019-12-06 19:06:00
"765","Perfect!","I am enjoying the size of the camera, the screen, the technology, love everything about the 11 Pro Max.",5,2019-12-21 12:09:00
"766","Camera is AMAZING","feels like I have a professional camera.
I don’t even miss the home button either",5,2020-01-03 16:53:00
"767","Excellent battery life","It’s an iPhone, Superb battery life and nice camera. Worth the money.",5,2020-01-07 14:36:00
"768","Killer camera","Much better phone than the 6s plus I had, crazy fast and the camera is really great.",5,2019-12-27 16:21:00
"769","Great upgrade from iPhone 7","Amazing screen quality and battery life upgrade from my 7. Really Considered switching to Samsung, but very happy with improvements to 11 pro.",5,2019-11-15 21:10:00
"770","Love the camera!","Love taking night pictures with all three cameras working together",5,2020-01-03 20:19:00
"771","Great iPhone","Fastest phone I’ve ever had. This iPhone has amazing speed and the cameras are incredible.",5,2019-12-13 19:00:00
"772","Great Camera  and larger screen.","Camera is more precise and love the zoom feature.  The edit feature is nice.
The screen is brighter along with the a larger display.",5,2019-11-08 15:54:00
"773","Great Phone","three cameras really make a huge difference in picture quality.",5,2019-12-27 16:17:00
"774","Beautiful phone","Camera is amazing, takes amazing pictures.  Salesperson has Trouble setting it up",5,2019-12-14 06:45:00
"775","Great phone","Great phone with fantastic camera.  Easy to use. Picture quality excellent.",5,2019-12-13 17:50:00
"776","Takes awesome pictures","Fast processing. Feels substantial in your hand. Great Camera.",5,2019-12-22 14:40:00
"777","Outstanding","Fast, bright, solid feel, amazing photos.  Night mode rocks!",5,2019-12-22 15:42:00
"778","First IPhone","Easy to use, fast, great camera, love the face recognition",5,2019-12-20 18:15:00
"779","Great cameras on the new Iphone","Got the new iPhone and the cameras are great. Pics are clear and crisp.",5,2019-12-06 15:23:00
"780","Great phone","The battery is the best part about this phone hands down along with the display",5,2019-11-29 17:28:00
"781","Best camera on an iPhone","Love my new phone , the camera is sooooo nice 
Battery life is great !!!",5,2019-11-22 16:25:00
"782","The latest and greatest!","Camera rocks. Browsing is fast. Mostly incremental improvement but it is progress.",5,2019-11-11 11:30:00
"783","Awesome phone","Lightning fast. Very smooth. Pictures are awesome.",5,2019-12-07 07:55:00
"784","Best phone ever!","A great phone with lots of battery life and super amazing camera!",5,2019-11-24 18:28:00
"785","Awesome camera!","Best phone ever lightning  fast everything love the camera. The best of everything.",5,2019-11-08 22:01:00
"786","Great Camera and Display","The new iPhone has a great new camera and crisp, clear display. Otherwise, it’s not much different from the iPhone 7 I had before it. Also, having the 64 GB memory space as the introductory level kind of sucked.",4,2019-11-08 16:14:00
"787","Nice iPhone as always.","To replace iPhone 6. Excellent camera. Long battery life.",5,2019-11-24 07:29:00
"788","Good phone but very expensive.","Camera best feature but phone is very expensive. Would love Apple to offer new model phones at a reasonable price.",4,2019-12-29 17:58:00
"789","Great camera and battery life!","This battery is amazing. I steam movies and music while at work almost every day and so far I haven’t had a single issue with my phone dying or being close to dead when I leave work.",4,2019-11-15 16:47:00
"790","Slim","Much better battery life. Screen very clear! It’s awesome.",5,2019-11-15 19:41:00
"791","Very fast processor  and long battery life","I always upgrade every time a new IPhone comes out I wasn’t going to do it this time but my wife’s new iPhone 11 Pro Max made a lier out of me, after looking at her phone and trying out out some new features I was holding my grounds until I  had walked into our Best Buy and without out thinking about it I was walking out with my new iPhone 11 Pro Max. I have the 256 GB  and I don’t think I will ever run out of room. There is so many features on this phone if I keep it for 10 years I will probably find something new.

I am amazed at  how long the the battery last I can leave it on and use it for 3 days before I have to charge it",5,2019-12-06 15:56:00
"792","Good phone","Great phone. Good picture fact processor fast refresh rate",5,2019-11-08 21:38:00
"793","Excellent phone","Camera is amazing. Speed of the phone is wonderful.",5,2019-11-14 20:05:00
"794","Good phone, excellent camera","Nice phone with god screen and excellent camera. Size is awkward for me to handle so tends to drop often, new tweet that and the weight of my case.",4,2019-11-16 02:21:00
"795","Great phone","My daughter loves it so far. Better battery life and cameras are clearer. She just hates that Verizon keeps not having service in alot of places",4,2019-11-11 18:44:00
"796","Impressive!!!","I recently upgraded from the iPhone 7 Plus to the iPhone 11 Pro Max and I couldn’t be happier with my purchase. I was really excited to test out the new camera and it doesn’t disappoint. From how it shoots in low light areas to the 3 different lens types. I’m still getting a feel for the phone overall, but so far so good. My only gripe so far would be the lack of colors the phone actually comes in.",5,2020-01-04 21:32:00
"797","Up grade","I had to upgrade from my 6splus. The charging port finally broke... the lint in the port just ruined it. This phone is exact size to my previous phone. It does take a bit of getting use to; no home button, screen shots are the volume and lock button, ect. A nice upgrade! The camera is AWESOME and the biometrics are better the the finger print.",5,2020-01-17 17:08:00
"798","Great IPhone favorite so far","My last IPhone was a 7 plus(my previous favorite) this phone has great camera, no major improvements with SIRI, it’s extremely fast especially with the facial recognition. At first I missed the home button, but after using raise to wake and facial recognition, no problem. The battery life is the best feature, I’m using it for work and personal, (2) separate emails, Twitter, Instagram and Safari use as well as location services on. After 1st complete charge, 16 hours, and wasn’t dead!!!",5,2019-12-06 15:35:00
"799","Good Phone","The only problem I  had with this phone is the visual voicemail and wifi calling didn't work.  I exchanged it for another one and everything works fine",4,2019-10-18 15:14:00
"800","Nice phone with great features","This phone is an upgrade from the 6s, so there are some major improvements and enhancements. Really like the camera, facial recognition and the fact that I can take advantage of the latest iOS release. Bought a protective case and screen protector so am enjoying the upgraded phone with features.
We did have to upgrade several apps and the iOS after purchasing the phone, but only experienced some minor problems with that.",5,2019-12-14 18:54:00
"801","Awesome!","An iPhone 8+ was my first ever iPhone, and upgrading to this seemed daunting. I love it, though, and I feel I am able to get every penny's worth out of it. The quality of this device is incredible abd the camera is totally worth it. The staff was happy to help me set it up. I would recommend this to anyone!",5,2020-01-15 17:09:00
"802","Love this phone","It takes a lot to get used to not having a home button and I am still working on getting the swipes down but I love the phone and the cameras.

First time I had a phone newer than my grands so I am learning it all on my own.",5,2019-12-28 17:09:00
"803","Love my iPhone 11 ProMax","Yes, they are pricey but you get what you pay for.  The screen is huge.  I'm a senior and that alone makes it excellent for me.  I traded in an iPhone 7 Plus for this phone and that screen was big but now that the viewing screen expands the width of the phone really makes a huge difference.  I haven't had time to learn all of the features yet, but so far everything is great.  Apple has not disappointed me with any of their phones and this phone is no exception.  LOVE APPLE, BEST BUY AND THEIR STAFF!!!",5,2019-11-16 12:47:00
"804","iPhone 11 pro","The only complaint I have about this amazing piece of technology is it is heavy. I’m just not use to the size difference from my old iphone 6s to this massive device. It is hard to hold for long period of time, if you like watching Netflix or other shows on your phone... invest in a stand.",5,2020-01-18 13:50:00
"805","What a beautiful phone","Has a large bright, crisp display and lots of features. Particularly love the Hey Siri feature to send messages, make phone calls, go to apps, etc. You do need to get some type of cover for it ( I did order one) as the uncovered phone is thin and lightweight and somewhat slick to hold onto - I'd hate to drop this beauty.",5,2020-01-02 10:58:00
"806","I'm impressed","Just switched from the Galaxy family. Never used an iPhone before and it is very easy now that you can use the SWIPE keyboard. My only 2 complaints are that it is not 5G and it is very expensive, but I knew that before I ought it.",5,2020-01-24 15:31:00
"807","Great Camera!!!","The night photo option is amazing! It comes out ridiculously Clear!!",4,2019-11-15 17:08:00
"808","Best of the Best","As always the iPhone's are overpriced but Pro max is the right size screen for my aging eyes. Screen resolution is phenomenal and this year's bionic chip is blazing fast. Did I mention battery life? The best ever on an iPhone and for me the most important feature. STRONGLY RECOMMEND if your wallet can afford it or you get it on sale.",5,2019-12-15 06:16:00
"809","Amazing camera quality!","I had the 10 XS Max previously. They are both extremely similar. The only difference is the camera quality. The iPhone 10's camera quality is still amazing but there is just a very very very small difference.",5,2020-01-24 16:25:00
"810","Great new features","I love the new features. The camera is amazing and I have adjusted quickly. It took some time to get used to not having the thumb button but the facial IF is much easier to use when accessing my phone.",5,2020-01-25 14:25:00
"811","Switched to iPhone 11 Pro Max from Old Samsung","I'm extremely happy with my new iPhone, although I am certainly still learning to use all its features.  I highly recommend this particular model; I am a senior citizen and appreciate the ease of use and especially the size of the screen.  Highly recommend!",5,2020-01-03 18:41:00
"812","Great camera but still an iphone","Camera is awesome but any new updates that you download , as usual,  slows your phone down upgrade after upgrade. $1400 to last possibly two years.",3,2020-01-11 18:27:00
"813","LOVE","As a long time iPhone user, this is a great evolution from previous generations. 

If you go for the Max, keep in mind that it is pretty big. If you have small hands it may be hard to hold. The camera though is truly incredible. 

Def recommend!",5,2020-01-03 16:30:00
"814","Great Phone","I am really happy i popped for this phone over the iPhone 11 or iPhone 11 Pro. The phone's size is just right for me and makes everything easy to read. Still pictures and videos are outstanding - the improved stabilization on this phone is outstanding.",5,2019-12-28 10:47:00
"815","11 pro max","So far I’m loving the cameras ! They pick up all the true colors and I am blown away by the quality.. the phone itself took a little bit of getting used to since I was coming from an iPhone 7plus..",5,2020-01-10 19:55:00
"816","The price is completely worth it!","I really like the interface in this phone. They made it so easy to use with many shortcuts that really improve the consumer experience. The camera is great for people that care about the quality but not enough to buy a professional camera.",5,2019-12-20 15:18:00
"817","Simply the best iPhone to date.","It is fast, great battery life, super sharp screen with very realistic color rendition. Best phone camera I’ve ever used.  What else can you say.  This replaced my 5 yr old iPhone 6.",5,2020-01-12 17:53:00
"818","Perfect Apple","Nothing negative about this. Not a HUGE difference in daily use is noticed from the Xs Max. If you’re looking to upgrade you’ll be satisfied. 
Battery lasts for the majority of the day with normal use. I haven’t noticed a big difference in the Camera.",5,2019-12-09 15:31:00
"819","Love this iPhone!!!","Loving the new iPhone 11 Pro Max! The camera is amazing and it has been very easy to learn the new features on it even without a home key.",5,2020-01-28 13:09:00
"820","Amazing camera","I bought this for my wife’s Christmas.  She loves it.  The camera is amazing especially when taking low light pictures as compared to the 6 S Plus that this phone replaced.",5,2020-01-03 20:07:00
"821","New Iphone 11 Pro Max is great","Bought it for my spouse as a gift. She is thrilled with it. Phone works great of course. The camera capability is quite awesome. Will take some time to get used to using this device. Very pleased.",5,2019-12-21 20:15:00
"822","Love my new phone!","The camera on this phone is awesome! Love that it is water resistant as well! Still learning some of the new features but so far so good!",5,2020-01-17 20:37:00
"823","Love it!","i am really enjoying my new iPhone Pro Max.  the size is perfect (still fits in my shirt pocket) and the new camera features are awesome!",5,2020-01-17 16:20:00
"824","Love it","I’m so excited I finally got to do my upgrade and leave my carrier to a better one. This phone I love still getting use to it and the camera is the best. Been messing with the filters. I’m such a big kid",5,2019-12-14 10:03:00
"825","Great camera","I’ve never been one to use all the features on my phone, but this camera is phenomenal. Very user friendly and the quality is next to none.",5,2020-01-13 02:09:00
"826","WOW","This is a great iPhone.  The pictures are incredible.  The flow and ease of use is particularly noticeable.   I have owned many iPHones, and this is definitely a step up.  Highly recommend.",5,2019-12-17 06:23:00
"827","Very good camera, same size footprint of iPhone 7+","I wasn’t expecting to be already happy to have upgraded but I am pleasantly surprised. The one drawback I can say is the new swiping motion compared to pre iPhone X.",5,2019-12-27 15:30:00
"828","Great phone! Fast and easy to use.","My first Iphone! I thought the Samsung S10 + was the best ever. I purchased this phone for a specific app developed to work blu-tooth with new hearing aids. The app is great and the phone is amazing.",5,2019-12-06 17:22:00
"829","Enjoy every aspect of this phone.","I splurged and purchased the top of the line iPhone. Traded in my 6s. I enjoy the Face ID; is so much more simple and quick. Battery life is outstanding.",5,2019-12-28 09:14:00
"830","Great phone","I have owned several iphones over the years and swear by Apple products!  The camera on this model is so good you won't want to take selfies, it picks up every single pore on your face LOL",5,2019-12-08 21:36:00
"831","Love it!!!","Camera is great!!! I love iPhone and I have had the best experience with iPhone over any other phone.",5,2020-01-23 17:26:00
"832","Love it","First off I always buy my phone from bestbuy because the prices are lower.  I love this phone it’s easy to use and I love the color. Has a lot of cool new features and the camera work great.",5,2019-12-06 19:33:00
"833","Love the camera","I noticed a big difference between the XS Max and the 11 Pro Max. Crisper on stills and video. Highly recommended.",5,2020-01-15 17:18:00
"834","Great Phone","I have been an apple fan for years so I might be partial. But I think this is a good upgrade the camera works good. The phone is easy to figure out.",5,2019-12-27 16:43:00
"835","Camera upgrade","Not much different beside the camera from my XS max it’s heavier which is a minus. If you’re upgrading from an 8 or lower this will be an awesome phone, if not it’s just the battery and camera that’s different. But I will say the camera is pretty phenomenal and the battery lasts a while, which is why I gave 4 stars!",4,2019-12-27 15:52:00
"836","Very Nice Phone!","I bought this for my wife moving her from an iPhone 7 Plus.  Photos are amazing and the fidelity of her voice when we talk is like she is in the room with me!  Great phone!",5,2019-12-14 14:06:00
"837","iPhone promax","It is an iPhone.  You either love it or not.  Great camera.  Ran out of the one with 256 memory, so I got the one with 512 memory.",5,2020-01-04 06:40:00
"838","Camera is worth the upgrade","If you have the XS max and are good with the camera keep it and wait for the 12 outside of the camera no big noticeable difference",5,2020-01-03 18:37:00
"839","Great Iphone","This is a great iphone but way to much money for what it is . It takes awsome pictures",5,2020-01-27 10:53:00
"840","Works great","Works great
Apples the only way to go has great features very dependable and the battery last longer",5,2020-01-18 12:47:00
"841","Great device","Amazing camera luv the new features and still have to get used to the swipe up feature",5,2020-01-24 19:14:00
"842","Great camera on this phone","I’m still learning all the features after having traded in my iPhone 6S Plus. It takes a little getting used to not having a home button. It’s all about the swiping. The clarity on the iPhone 11 Pro Max is amazing.",5,2019-11-12 20:40:00
"843","Easy to use","Love it.  Don’t know why I waited so long to get rid of the button. The 11Pro Max is so much easier to use and the cameras are great!",5,2019-12-27 17:08:00
"844","Perfect","Superb phone with amazing camera capabilities. No low points in my opinion.",5,2020-01-28 15:54:00
"845","Awesome Phone","Nice larger view, Great camera and opens up much easier with the facial recognition vs finger print. Highly recommend.",5,2020-01-03 17:04:00
"846","Great camera for beginners","Nothing like being able to take awesome pictures to have for a lifetime, and have with you always because it’s taken on your phone. Love this phone, would recommended to anyone. Very easy to use",5,2019-11-19 11:13:00
"847","Nice wide angle camera","Better camera than the X. Now I don’t ever have a need for my old camera, unless I need to really zoom in from distance.",5,2019-12-30 15:12:00
"848","iPhone 11 Pro Max.","Nice big screen with an efficient camera setup. iPhone works similar to other owned iPhones. Biggest difference is the screen size.",5,2019-12-23 21:59:00
"849","iPhone 11 Pro Max.","The iPhone 11 Pro Max works very well. Functions like other iPhones. Biggest difference is screen size. Camera is really nice too.",5,2019-12-23 22:00:00
"850","Love my iphone","I have had a iPhone since the iPhone 4. I love them and my entire family has one. The camera on the 11 Pro Max is fabulous.   Enjoy taking photos.",5,2019-12-13 22:36:00
"851","Camera on phone","Best camera easy to use better than your own eyes. Worth the money",5,2020-01-28 07:09:00
"852","Bring back the thumbprint scanner","I traded in an 8Plus for the 11 Pro Max. Functionally, there is very little difference between the two. The camera on the 11 is definitely better (but the 8Plus was really good anyway), the battery lasts longer and the fast charger is good.  Speedwise it a little slicker but not by much. My gripe with this phone is the facial recognition. It is inconvenient and aggravating. You really have to get the right angle to be recognized, and if you pick up your phone a lot, having to swipe and hold the phone to your face only to have to type in the passcode or reswipe again, becomes aggravating and wears on you. Also, if you wear sunglasses, you need to remove them for it to work.  Extremely inconvenient. The thumbprint scanner was solid and almost never failed.  This is a great phone in almost all respects, but the inconsistent facial recognition performance is enough to knock not just one but two stars off for me.  In hindsight, I wish I had kept my 8Plus and waited for something better down the road. Save your money and wait for something better.",3,2019-11-19 08:36:00
"853","Great camera love facial recognition","I was reluctant to buy a new phone because of the hassle of 
data transfer.  It was a snap to mirror my old phone to the new
Apple pro 11 max in minutes. This is a NICE phone!!",5,2019-11-23 13:43:00
"854","Loving it!","Like the large screen as I have eyesight problems. It allows easier reading of the screen and so I can increase the font and read books",5,2019-12-15 23:03:00
"855","Son approved.","My son loves this phone. The photos are amazing.  Would recommend",5,2020-01-26 17:12:00
"856","Lots of features to enjoy!","Great product! Easy to transfer information.  Lots of new features to explore, especially the camera.",5,2020-01-03 16:06:00
"857","Happy with the upgrade","Swiping instead of using the home button took me some getting used to but love it now and like the expanded view. Photos look great.",5,2019-12-15 14:01:00
"858","Love all the features!!","Love my new iPhone 11, the cameras are simply awesome along with the video editing app. Thumbs up!!!",5,2020-01-03 18:48:00
"859","AWESOME!","So far I really like the phone, haven't gotten to use the camera too much yet but I can't wait to from what I have seen it takes awesome pictures.",5,2019-12-06 17:21:00
"860","Apple phone, just better!","I upgraded my IPhone 7 to this one and it is faster, better resolution, better camera. I am very happy with the purchase!",5,2019-12-20 17:52:00
"861","WOW","Awesome photography with the new lenses!! My favorite color Midnight Green.",5,2020-01-17 16:25:00
"862","Great camera","Great camera!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",5,2020-01-17 16:19:00
"863","Love this new iPhone","It takes really good pictures that’s what I got this new iPhone, I had the XS.",5,2020-01-15 17:50:00
"864","Excellent camera and great features","Excellent camera and great features that make the iPhone 11 Pro Max unbeatable!",5,2020-01-12 14:24:00
"865","Great upgrade","Apple has made an amazing product.  Great camera and operating system.",5,2020-01-17 15:13:00
"866","Great phone","Expensive but works much better than my iPhone 8. 
Image quality is great as well",5,2020-01-10 15:36:00
"867","Love it","Good quality great pictures I’m so in live with my phone would recommend",5,2020-01-16 00:17:00
"868","Love the new iphone","Loving the new iPhone. Lots of new features and the camera is amazing",5,2020-01-17 16:19:00
"869","I love. This phone!","I just upgraded from iPhone 6+ to the 11 and what a difference!  iPhone 11 is soooo much faster, edge to edge screen, and a sleek feel!",5,2019-12-06 16:57:00
"870","Awesome","The phone has been great and camera is awesome.  The screen resolution has been amazing.",5,2020-01-03 20:07:00
"871","Amazing phone","Just overall a great phone. The camera is amazing and I love the three camera system. The pictures seem clearer then they did on my last phone which was the iPhone X.",5,2019-11-15 15:33:00
"872","Great phone with camera","Great iPhone with good camera, upgrading from iPhone X, good quality, and solid built.",5,2020-01-03 16:25:00
"873","It's awesome!","This is a step above the X mas. The phone is sleek and responds quickly to touch.The pictures are absolutely amazing",5,2019-12-13 16:09:00
"874","Perfect Phone","This Phone has the picture quality I’ve been looking for. Takes great memories!!",5,2020-01-03 19:19:00
"875","Latest and Greatest?","The iPhone 11 is a great incremental upgrade from last year's iPhone 10.  I really wished that Apple would take advantage of the beautiful display by allowing viewing of 4K content.",4,2020-01-15 16:37:00
"876","Great phone!","I just love the new iPhone and how it looks, I try and stay updated with the latest technology. The camera is AWESOME! Traded it in my XS max for this!",5,2019-11-15 20:42:00
"877","I made the switch!","I was reluctant to purchase anything Apple. I had a note 9 that seemed glitchy after a little while. The iPhone functions fast and I actually like it.",5,2019-11-16 09:44:00
"878","Great camera","Great phone just what I was looking for in a new phone",5,2020-01-18 05:02:00
"879","Great phone!","Best phone ever! The camera is incredible. The 11 Pro Max is a great phone!",5,2020-01-03 16:25:00
"880","Great camera and HD","Been loving apple new products still to this day and I wouldn’t have gotten it if it wasn’t for best buy",5,2019-12-13 19:47:00
"881","Love it","Great phone, I love the new camera. The sleek design is a plus",5,2020-01-10 10:01:00
"882","Amazing!","Great phone, love the camera and the new color tipped the scales for me.",5,2020-01-03 15:56:00
"883","Love it!!","My last phone was a iPhone 6s Plus, so definitely time for an upgrade. So far not complains, love the camera.",5,2019-12-09 10:08:00
"884","Best iPhone I've had so far.","I upgraded from an X, and have no regrets. However, if you can wait a year for a phone with 5G, I'd suggest doing that. 

The only complaint is that the price for the high memory models like this is too much.",5,2019-10-04 19:21:00
"885","Apple does not disappoint!","The new green color is beautiful and the cameras are wonderful.  Apple does it again!",5,2019-12-23 16:49:00
"886","Great phone for pictures","My husband loves his new Iphone 11 to be able to take great pictures.",5,2020-01-03 10:38:00
