"","Heading","Text","Rating","Time"
"902","Nice color","I really wanted the yellow or green one so purple wasn’t my first choice.  It’s actually and and grew on me.  The phone is awesome - it was an upgrade from an older iPhone so major upgrade.  Love it!",5,2020-02-07 19:50:00
"903","Great Upgrade for iPhone Users","I went from an iPhone 6s Plus to the iPhone 11. I love the new phone and particularly the face recognition to unlock, large screen, and awesome camera. I believe the iPhone 11 has all the features and capabilities a “normal” user would need in an iPhone at a better price than the more advanced iPhone 11 models.",5,2019-12-22 20:36:00
"904","Good phone","I was excited to finally get a new phone after having a iPhone 6 for several years. The camera is amazing and the features with the camera are great. There has been issues with echo during calls. Other than that the size is good and the base memory is more than enough for me.",4,2020-02-25 19:32:00
"905","Great Phone, but I kinda wish it were smaller","I appreciate the bells and whistles of new iOS and improved battery life as I moved on from iPhone 6, but the new size and weight takes some getting used to. My new holsters make it even more difficult to access my front pants pockets and add even more weight to the phone. That said, everything else about the phone is great--larger capacity--64gb from 16gb = much more music capacity; and it probably is better for my old eyes. I thought I'd miss the Touch ID button, but Face ID actually does work quicker…If I weren't so cheap, I'd probably had gone for the 11 pro!",4,2019-12-13 17:16:00
"906","Love","I bought this for my daughter's Christmas gift She loves it . The camera is amazing. Best buys Megan who works in phones in Princeton NJ was amazing setting it up for her nicely while the apple store was rude. All in all I couldn't be happier with the product and the service!",5,2019-12-27 16:37:00
"907","Awesome phone","This phone was my return to Apple from Android. My transition has been easy and smooth with this phone. I love the dual cameras and the screen is impressive. This phone is quick and responsive and has The Best battery life of any I’ve ever had! Very happy with the iPhone 11!!",5,2019-12-27 16:29:00
"908","Coming from an iPhone 6s","Coming from an iPhone 6s anything would be an upgrade, but this is above and beyond! I love the camera, the speed, the size, everything! My spouse has the iPhone X and aside from the screen, the 11 is by all measures a better phone at a fraction of the cost.",5,2020-01-03 15:40:00
"909","Solid Phone","This is our first new phone since the iPhone 6.  The camera is so much better.  Overall it doesn't boast a ton of new features but it will do for now.",5,2020-02-19 17:20:00
"910","I love it","My phone was incredibly outdated so I finally decided to upgrade.  This phone is great.  It is super sleek and easy to use.  Its a good size and the battery on it is so much better then my old Iphone 6s.  I am still getting used to using it but im really really happy with it so far.",5,2019-12-22 21:11:00
"911","Awesome Camera","Love my new upgrade iPhone 11 camera works great pictures",4,2019-10-25 16:17:00
"912","Great Phone for the money","I upgraded from an iPhone 6, and the upgrade process was amazingly easy. It's prompts you through it, and everything gets moved right over. The Phone has a larger screen and a great camera. Great phone for the money. (Even though when 5G comes widespread, this phone will not be able to take advantage of it.)",5,2019-12-07 12:33:00
"913","Love the photos from the Apple 11","First time buyer of the Apple phone, I have owned the Apple I-pads for a long time. Love this phone I am a convert from the android. Only thing I didn’t like was the phone did not come with a included user guide, should not have to pay for it at the price I paid for the phone.",5,2019-12-21 00:45:00
"914","Switching phones was never easier","Best Buy had the best price on this phone and their set up of the new phone was easy and done in no time. My daughter loved that all her pictures were transferred from her old phone within a matter of minutes.",5,2020-01-18 14:39:00
"915","LOVE LOVE LOVE my IPHONE 11","SO happy with new phones (hubby and I both got the same one).  We bought different color cases (mine is glitter and his is black) so it is super easy to tell our phones apart!  AND Best Buy gave us some $$ as trade-in on our old phones.  Nice to not need to charge battery 3 times a day!",5,2019-12-13 16:23:00
"916","Fun and functional","Took the place of an iPhone that went off on its own agenda and was no longer worth owning. 
This is a good battery and clear optics",5,2020-02-19 16:40:00
"917","RED is the best","Lay your great new iphone 11 down and you can find it! But no matter the color you choose, the phone is terrific. Love the facial recognition security.",5,2020-02-07 19:11:00
"918","Great phone!","I upgraded from an SE so it’s a huge difference in the iPhone 11. I love it. Pictures are great and the bigger screen is great too.",5,2020-02-16 08:53:00
"919","The camera is amazing","The camera is amazing, This phone is everything I wish for,It has a long lasting battery I am extremely satisfied with my iPhone 11.",5,2020-02-14 20:47:00
"920","Awesome phone!","I bought this as a gift for my husband and he loves it!  Takes amazing pictures and the guy that helped me set it up for him at Best Buy was so wonderful and helpful!! I am glad I bought it at Best Buy!",5,2020-01-11 10:47:00
"921","Takes great pics","Store Associate reloaded most of what I had on my phone; items from previous 24 hours had to reload from backup (apps, pics etc);",5,2020-02-15 08:34:00
"922","Love it thus far...","Just purchased in December but thus far amazing.  Huge step up from the iPhone 6 I previously owned.  So far, no issues and very impressed.  Photos are amazing quality and family have enjoyed the emojicons.
GREAT PHONE!!",5,2019-12-28 16:26:00
"923","Great new iPhone for less","This is my 4th iphone for my daughter. Features are better now and they actually reduced the price. We only get our phones at Best Buy .  Quality is better now and camera is finally up to par.",5,2020-01-10 21:16:00
"924","Love this iPhone!","We upgraded my daughter's iPhone 6s to this iPhone 11. She loves it. Not only is the purple color beautiful, but she is enjoying the bigger screen and the new features that the IOS 13 offers. There were issues with the transferring of apps, contacts, and pictures, but the Best Buy associate stuck with it until the problem was solved. Glad they did it for us!",5,2019-10-20 23:07:00
"925","Amazing Camera","The phone have a-lot of new features and i love the swipe text. Still a great size and it actually still fits a XR case but the flash just gets covered up. Overall i am ecstatic about my purchase and just enjoying my phone. Also it just transfers my code from my text messages for verifications automatically as well. Thanks for your time and ✌️",5,2019-10-26 16:41:00
"926","It's an iphone","I bought this for my wife as a replacement for an older model.  It's what you'd expect from an Apple iPhone, including the price.  It's expensive but it's feature rich and has a better camera than the previous models.  Not sure what else to say about it.  They've been around for a while and have some better features as they go.  I am not looking forward to what the next one might  cost tho.",4,2019-12-30 09:02:00
"927","I phone 11 green","I always love iPhone and of course this phone doesn’t disappoint with the bigger screen and the new camera features it’s great. Plus the color choices have gotten better.",5,2020-01-18 06:18:00
"928","Great phone","I forced my husband to upgrade from his iPhone 6s to the iPhone 11. It’s a huge difference and works great.  It has a great camera and it’s very fast.  I think he is finally adjusting to the larger screen.  So far he is thoroughly enjoying his new iPhone.",5,2019-12-06 15:31:00
"929","nice upgrade from my iPhone 7","Even though I like my old iPhone 7, weakened battery performance push me to upgrade. I wasn't happy about new phone's size and weight but amazed by it's new wide-angle lens and upgraded camera processing performance. In terms of the battery life? I don't know...I still need to charge it daily base just like my old phone. It was just like the new phone in the beginning and I had to end up with charging it multiple times a day.",4,2019-12-15 21:05:00
"930","Amazing phone!","Very very very happy with this purchase. As a previous Samsung user I find this phone to be refreshing and a complete and total upgrade. The camera quality is perfection. Of course learning a new operating system is struggling but very easily adaptable. Very happy I made the switch to iPhone.",5,2019-11-15 16:30:00
"931","Bigger Screen!","My daughter updated her phone from the 6s to the new iPhone 11. She loves the bigger screen and the new features of the IOS 13 update. The sales associate had trouble with the SIM card but he called Verizon and they finally figured the problem out. Love that Best Buy provides great service on their phones! This mint green is beautiful too!",5,2019-10-20 23:11:00
"932","Great upgrade","Great camera   Love the extra storage. 
Excellent choice for someone that uses lots of apps and plays games.",5,2020-02-15 10:43:00
"933","The iPhone 11 makes for a great upgrade phone.","The staff was easy to work with this boomer. First bought gift cards in the correct amount then came with my wife On 11/14/19 to let her pick the color and it was already paid for.  I appreciated all the explanation. I alway buy my phones from Best Buy with confidence.",5,2019-11-22 16:23:00
"934","Nice but....","I was an avid apple user but hear great things about the galaxy from a family member so I made the switch, hated it... So, I switched back to Apple and specifically the 11 Because of the camera quality as well as the battery life. The phone does stay charged for a long period of time but would assume that primarily because I’m not on it all of the time and the camera, honestly the camera on the galaxy was better imo.",4,2019-12-13 17:03:00
"935","iPhone 11","Excellent phone. Very fast and moves easy between functions. It's obvious Apple did their homework. Best Buy purchase was seamless and quick. The staff was very knowledgable and spent a good amount of time on 2 trips. Highly recommend.",5,2019-12-07 16:28:00
"936","More technology than I'll likely ever need!","Easing into this newest model (for now).  Having a hard time getting used to no home button.  Not uncommon to realize I have several applications running.",5,2020-01-17 17:58:00
"937","Love my new phone!","I wasn’t planning to get a new phone, but when the Best Buy salesman told me I could get one AND SAVE MONEY, I jumped on board! I haven’t found much difference yet, as I already had the XR. The camera is amazing though!!",5,2019-12-13 16:50:00
"938","Good up grade","Battery life is great, functionality is a little a bit less fluid I feel than my older iphones, speed is better at programs etc. I've owned 3 iphones before this and I usually keep all my phones for 3+ years. So this is the best battery life in a iphone I have seen by far but some of the functions since there is no home button any more are a little less fluid to do with the touch screen I feel. Overall its a good replacement.",4,2019-12-06 15:22:00
"939","Nice phone and nice Best Buy price!","This was an emergency upgrade for my son's iPhone 8 which cracked beyond repair.   The 11 is a little bigger than the 8, but not too big.  The service at Best Buy was quick, pleasant and painless considering it was Black Friday!",5,2019-12-07 00:40:00
"940","Easy to use","Bought this iPhone 11 and was amazed at the use of use...from the automatic setup to the ease of moving from a 6 to the 11.  Try it, you won't regret it!",5,2020-01-15 18:58:00
"941","Best Yet","this is the best iPhone I have ever owned the cameras are incredible the screen resolution is fantastic the optical scanner makes the phone a breeze to use bought two of these",5,2020-01-03 16:17:00
"942","Has a great camera.","I am new to the APPLE scene. Very different to get used to have been a Android from the beginning, but my truck wasn't playing well with old phone so here I am.",5,2020-01-10 15:54:00
"943","Great iphone","Love the iPhone 11.  Camera much better than previous phone.  Still learning some of the new features but so far finding the phone easy to use and figure out the new differences easily",5,2019-12-27 12:28:00
"944","Wife Loves the Phone","Upgraded from 6 Plus. Wife did not know how well she would like the facial recognition. But she loves it. Really not that much different with the upgrade except the processor, camera, etc. But nothing overwhelming to learn.",5,2019-12-03 21:57:00
"945","Perfect Christmas gift","I bought this phone for my daughter for Christmas. They had the color she wanted at the store. Very convenient. The salesman was very knowledgeable and helpful. I'm happy I went to Beat Buy.",5,2019-12-21 08:55:00
"946","great camera on the phone","my son had the old 6, so it was time. he is so happy with the performance of the 11, and it really does have great features about security as well. so far so good.",5,2020-01-03 16:19:00
"947","Great phone","I love my new iPhone.  Never change from Apple!  The color is great and the size is perfect.  Best Buy did a great job of setting it up and transferring the information from my old iPhone.",5,2019-12-20 16:20:00
"948","Love it!","Bought this iPhone for my daughter and she is soooo happy with the camera!",5,2020-02-22 13:08:00
"949","Camera!!","Previously had iphone6 plus..
Now iphone11, it's another level and camera is amazing..don't care about losing home button.",5,2020-01-25 04:03:00
"950","Great for Educators","I use my iPhone 11 daily for my classroom. It keeps my email and calendar organized, it allows me to use classroom apps like Class Dojo and Remind 101. The picture quality is exceptional. I couldn’t be happier",5,2019-12-06 15:37:00
"951","Love the full screen","Upgraded from an iPhone 7 and was excited to have a full 5.8” screen with no home button. I don’t miss it at all, navigation through open apps is as easy as ever and the cameras are phenomenal!",5,2019-12-13 15:34:00
"952","Amazing","I love this phone! The battery lasts all day. My pictures look awesome",5,2020-02-21 19:30:00
"953","Great phone, easy upgrade transition","I have enjoyed the upgrade to IPhone 11.  Great camera.  Easy transition to upgrades. Value for $ great.",5,2020-01-31 21:17:00
"954","Ease of use","Love my new 11!  Took a few days to get used to the new features (missing home button, etc.), but I really enjoy all the phone has to offer.",5,2020-01-10 16:09:00
"955","Fantastic camera for portraits.","Long time Apple folks, going back to the LC II.  This phone incorporates the high quality, style and features we expect from Apple.  Love the high speed processor and latest OS.  This phone rocks!",5,2019-12-07 12:21:00
"956","Update from my 7 iphone","Very happy with the quality of this phone.  The clarity is unbelievable and pictures look like you are right there.  Glad I kept my old phone as was so easy to transfer everything to the iPhone 11.",5,2019-12-06 16:44:00
"957","Great phone so far!","Have only had the phone a few weeks but liking it a lot. I was new to the iPhones with my last phone which was an iPhone 7 Plus. I love the size of the screen and the pictures that this one takes.",5,2019-12-06 20:41:00
"958","Good camera.","So far so good!  Camera is nice. Size is about the same as the 7",5,2020-02-22 05:54:00
"959","iPhone 11 is great!","Black Friday purchase, which was long overdue as my iPhone 6S was having issues charging.  It was time to upgrade, and this was a nice jump for a relatively low monthly charge.",5,2019-12-17 15:40:00
"960","Great phone!","This is a great new iPhones, and I love the new color choices.",5,2020-02-22 19:44:00
"961","Takes good pictures!","It has been pretty easy learning how to use my new iPhone, however, when the volume is turned all of the way up I still need to put my calls on speaker phone to hear the person on the other line. I am not hard of hearing either btw",4,2020-01-28 21:19:00
"962","Excellent","Got this for hubby and he is impressed at how easy the transition was from Samsung to Apple. It is quick, battery is fantastic, and fun to use.",5,2020-01-04 23:29:00
"963","This is a solid version of iPhone","Upgraded from an 8. Major difference in speed of processor. Also camera is worth the upgrade. Not sure if there is much difference from my son’s XR, however.",5,2019-12-27 09:09:00
"964","So easy to use!","iPhones are the best,  and the new Apple iPhone 11's are wonderful! Even if you're a first timer for iPhones, you'll adapt quickly.",5,2020-01-10 16:24:00
"965","Great phone and great camera","Love the new iPhone 11! Face recognition does not work the majority of the time, other than that the phone is awesome.",5,2020-01-17 18:20:00
"966","Great phone and great battery life!","Battery life lasts all day and it is the perfect size phone!",5,2020-02-21 15:52:00
"967","Iphone 4 Life","Some features are a little different since there is no home button, but it is easy to operate and the interface is quick.",5,2020-01-14 09:06:00
"968","Great black froday price","Apple doesnt do very big discounts on black friday and they didnt again but overall the price was good on what is a significant upgrade from past models",5,2019-12-26 09:35:00
"969","Good phone for the price","Can't say too much about the phone, since everybody knows about it.  No home button is tough to get used to.",5,2020-01-21 20:25:00
"970","Great phone","My son got this for Christmas and he loves it - has a great camera and the difference from his iPhone8 were great",5,2020-01-17 16:29:00
"971","It’s an iphone","Upgraded from 6s (I know, I know). It’s easy to use and excellent quality. No issues at all and transfer was extremely easy.",5,2020-01-10 17:29:00
"972","Great phone","The new version has new camera options for the pocket photographer.  The Wireless charging Capability is a great feature.",5,2020-01-11 19:30:00
"973","so far so good","upgraded from iPhone 6 plus.  wow. difference is amazing, especially the camera. love it. not much else to say.",5,2020-01-17 16:50:00
"974","Great phone","Like the phone. Very fast, very light, good battery. Just wish it still had an option for fingerprint recognition.",5,2020-01-15 16:41:00
"975","Great Phone","Upgraded from an iPhone 8.  The performance and battery life are great.  The physical increased size was a bonus as well.",5,2020-01-11 05:30:00
"976","Great phone","Apple does not disappoint. I thought I’d hate Face ID but it’s actually great and works very quickly. Less typing and I love that. Camera is also awesome as per usual.",5,2019-12-13 09:47:00
"977","Perfect","It’s amazing switch back to an iPhone. Long batter life as well!",5,2020-02-14 21:20:00
"978","I love the phone!!","Great upgrade from an IPhone 6.  I love the picture quality!!",5,2020-02-16 07:05:00
"979","Great phone","Great phone. Easy to use. Like the phone synchronizes with other apple products.",5,2020-02-02 07:39:00
"980","Amazing photos with iPhone 11","Apple iPhone, what else needs to be said? Best photos I've ever seen from a phone.  Amazing quality.",5,2020-01-20 09:49:00
"981","Worth the upgrade","camera is great! updated IOS works fine. previous iphone was iphone 8",5,2020-02-08 17:48:00
"982","I'm still learning!","A bit of an adjustment from the 6s I previously had.  Need to learn some new tricks, but overall happy.  I also like the color,  The size is a little bigger so that is also an adjustment.  No longer fits in my cupholder in the car.  I honestly am not great with all it can do yet so my review may be premature.  But, I have always been happy with Apple purchases.",4,2019-11-24 11:14:00
"983","Awesome phone!","We bought this iPhone 11 because it is so very easy to use. And it is beautiful...a work of art!!!!",5,2020-01-17 21:27:00
"984","Great Phone for the price","This phone is packed with many options and a great camera. For the price you are definitely going to be satisfied with everything you can do with this phone.",5,2019-12-11 23:42:00
"985","Happy with purchase","Upgraded phone for my daughter.  She loves the color.",5,2020-02-16 09:21:00
"986","Nice phone","Upgraded my daughter from her iPhone 8 Plus.  Smaller phone but screen size is the same so worked out great.  Pictures seem better.  Good phone",5,2019-12-20 17:30:00
"987","Excellent phone","This is the second iPhone 11 we have purchased and they are both excellent. Great battery life and great for everything you can think of doing with a smartphone.",5,2019-12-08 19:52:00
"988","Great Phone","New iPhone 11 was easy transition from android.  Great features including improved camera system.",5,2020-01-17 20:19:00
"989","Great upgrade to my old SE phone.","Decided to upgrade my old SE phone and this was on sale.  Transferring all my data and apps was easy and the 11 is much faster and easier to read with the larger screen.",5,2019-12-02 09:45:00
"990","Great phone, easy to operate,","Love this phone, very easy to work, great purchase at Best Buy..",5,2020-02-07 17:26:00
"991","Awesome camera","Highly recommend this phone. Big screen and great camera.",5,2020-02-11 23:43:00
"992","Awesome phone so far!","My son loves his new phone!  Said battery lasts a lot longer and he is very happy with it! ;-)

Loves the red color!",5,2020-01-03 18:54:00
"993","Love it!","My teenager loves this phone! The lavender color is so pretty! Not her first iPhone but it's now her favorite.",5,2020-01-06 07:57:00
"994","love my new phone","love this phone!!! I love the color and got a case to match",5,2020-02-08 16:52:00
"995","Great phone","Great phone! I just upgraded from the iPhone 7!!! (Much needed) and the camera is beautiful and clear.",5,2020-01-10 15:50:00
"996","Love it!!!","This is my first smart phone and it is everything I hoped it would be. Easy to use to make calls, check emails, take photos and more. I love it.",5,2019-12-13 17:19:00
"997","Great Phone!","Bought this phone for my soon to be 13 year old son. I own an Apple IPhone XR but he had to have the 11. I would have loved to get myself the 11 pro because of the camera but wasn’t worth it to me to spend and extra $300 for the camera for him.",4,2020-01-03 15:24:00
"998","Fabulous phone & camera","Easy to adjust to the iPhone 11, love all the features and the camera is amazing!
Very happy with my purchase!",5,2020-01-03 22:02:00
"999","Great camera","Best Buy staff was awesome and made my experience quick and painless",5,2020-01-31 16:48:00
"1000","Excellent phone","Excellent phone.Traded in my wife’s iPhone 7 Plus and could not be happier. No learning curve, great camera and love the facial recognition. Highly recommend",5,2019-12-01 12:37:00
"1001","Nice improved camera","Great phone and a nice improvement from the previous version.",5,2020-02-03 10:53:00
"1002","Better then 10R","My son loves it wide angle lens is great face time seems faster battery life is good",5,2020-01-17 23:04:00
"1003","Excellent","Love the new iPhone 11 very easy to use. Great buy!!",5,2020-02-07 17:24:00
"1004","great phone, great camera","we went from iPhone 5c, so this is a total upgrade for us!
Merry Christmas to us!!",5,2020-01-16 10:14:00
"1005","Great phone","I love my new phone, it is much easier to use than I thought it would be. The staff was very helpful.",5,2020-01-02 13:25:00
"1006","Great phone and much better camera","Very happy with the new iPhone 11 after upgrading from iPhone 7. Best Buy service was high quality as well.",5,2019-12-28 20:31:00
"1007","Love","Upgrades to this from an iPhone 8. Nothing to complain about right now. Love the new security features and cameras!",5,2019-12-23 08:10:00
"1008","Great phone","Great upgrade from my iPhone 7. 
It is easy to use and takes great pictures.",5,2020-01-18 09:00:00
"1009","Good Phone Choice","Phone is easy to use and responds quickly. Like facial recognition. Good screen size.",5,2020-01-11 15:09:00
"1010","Great camera","I upgraded from the iPhone 6. Couldn’t be happier. Super fast. Great camera. Love it!!",5,2020-01-10 21:24:00
"1011","Great","I’m a big iPhone fan, I love this iPhone so much. The camera is really cool.",5,2020-01-17 17:17:00
"1012","Phone for daughter","This is our daughters first new cell phone. She’s had only hand me downs but finally we decided to get her a new phone. The camera and features are nice.",5,2019-11-24 17:44:00
"1013","great phone!","perfect size, love its camera. I think will keep this one for longer!",5,2020-01-21 12:44:00
"1014","camera is excellant","much more storage space than I was expecting
Camera is excellant",5,2020-01-24 16:29:00
"1015","Love this phone!","Love the updates of the iPhone 11, especially the camera quality and screen clarity.",5,2020-01-10 17:07:00
"1016","Purple iPhone 11","I have only had the new phone a few weeks.  Really like the face ID and the updated camera works well.  Would be happier if price the phones point was lower.",4,2019-12-09 12:38:00
"1017","Great device","Great device and lots of features amazing camera and nice size",5,2020-01-24 19:19:00
"1018","Exactly what my daughter wanted","The phone is great as expected, the only problem was that it was a birthday gift and Verizon sent my daughter a text message congratulating her on her new phone 3 days before I planned to give it to her.  Was kind of a bummer.",4,2019-12-27 15:57:00
"1019","Great phone","I do like my new IPhone.  Looks good and the dual cameras on this phone do help with taking quality pictures!",5,2019-12-20 20:53:00
"1020","For son","Got phone for 15 year old. He loves it. And the new camera is awesome.",5,2020-01-17 06:33:00
"1021","Awesome Phone","The latest specs are what makes this phone worth it. Great camera, fast processor and reliable os.",5,2019-12-27 17:18:00
"1022","Great phone and camera!","iPhone never disappoints! I have had an iPhone since it was first released and will continue to upgrade.",5,2019-12-20 17:15:00
"1023","Best iPhone so far!!!","This iPhone is excellent in every way....clarity..size..ease of use..etc!!",5,2020-01-10 16:14:00
"1024","Great camera","Purchased for my granddaughter she loves it. Quality is very good.",5,2020-01-15 22:39:00
"1025","Great new camera features","Been using iPhones since the iPhone 5 and they just keep getting better.",5,2020-01-10 16:15:00
"1026","Great phone!","Upgraded from an iphone 7 and huge differences. The camera is great! The display is leaps above what i was experiencing.",5,2019-12-06 16:22:00
"1027","Best upgrade so far coming from the iPhone 7 Plus","Totally loves the camera and speed . Our salesperson was very informative and patient at time of sale .I will return for the next upgrade no doubt .",5,2019-11-15 20:48:00
"1028","Love it!","The best of iPhone! Great camera, latest and greatest Apple technology.",5,2020-01-10 19:25:00
"1029","Great phone!","Got this phone for my mom and she loves it. The camera is amazing and its very fast. The only downside is that I can't believe that apple still only puts 64GB on their phones with no expandable options so i ended up needing to upgrading her iCloud storage.",4,2019-12-05 20:35:00
"1030","Love the iPhone 11","Upgraded my iPhone 7 to the 11.  Love the improved camera",5,2020-01-19 19:34:00
"1031","Very nice phone","Daughter needed a new phone battery life is excellent what we were looking for",5,2020-01-03 23:26:00
"1032","Great phone","Very easy phone to use even for beginners. Love the color.",5,2020-01-18 11:10:00
"1033","Great phone","Excellent phone. Fast and terrific screen with brilliant colors. Phone takes great pictures. This is the best iPhone I have ever had.",5,2019-11-22 15:17:00
"1034","Good Phone","My daughter loves the phone, especially the color. Sales associate was wonderful, went above and went helping us.",5,2019-12-07 10:41:00
"1035","Perfect size of a phone! Not to big or small!","Very good camera quality. Love how light it feels when holding it.",5,2020-01-11 02:27:00
"1036","Great phone","Purchases for my daughter and she loves it - great camera",5,2020-01-17 16:24:00
"1037","Love it","They made it easy to purchase and set it up. The phone has a good camera.",5,2020-01-05 13:05:00
"1038","I like the size and ease of use","A better size than the options that were available with the 8 plus. Not to big in tour hand or pocket. And the screen is bigger without the home button. Easy to get used to using by the way.",4,2020-01-03 17:21:00
"1039","iPhones are the best","Amazing what all this phone can do!  Pictures are great quality",5,2020-01-12 11:16:00
"1040","Love this phone!!","I got this for my daughter for christmas! She loves it and it is her Favorite color!",5,2019-12-27 16:56:00
"1041","Love the newest technology!","Sleek and love the additional memory.  Camera is great!",5,2020-01-17 17:59:00
"1042","Great","Great product , easy to use .
Didn’t have my first color choice In stockz",5,2020-01-03 23:16:00
"1043","Great camera for beginners!","I haven't finished using all the components of this phone I will assess it later.",5,2019-12-28 09:30:00
"1044","Great Phone","Awesome deals on the iPhone 11 right now.  I love the newer colors.  My daughter does too.",5,2019-12-20 22:25:00
"1045","Love the big screen and camera","Overall I am enjoying the big screen and upgraded camera.  The larger size is nice when using the phone but it doesn't fit in all the places I used to put my old phone.",4,2020-01-12 07:47:00
"1046","Great phone.","Beautiful screen and super fast performance. Also love the red color.",5,2020-01-04 09:09:00
"1047","Great phone and unreal camera","The Best Buy camera geeks are fantastic.  They make the whole process easy and the phone is working great.",5,2019-12-06 17:32:00
"1048","Love it!","Love the size. Battery life is amazing!  Great phone.",5,2020-01-15 16:53:00
"1049","Battery is finally great!","Better battery has been something I've wanted from an iphone for years! Finally, it's here!",5,2019-12-17 18:45:00
"1050","Great iPhone","I bought this iPhone for my daughter's birthday and she loved it. Great phone and easy to use.",5,2019-12-13 16:31:00
"1051","The best","This is a super fast phone! I love the red color! It looks sharp!",5,2020-01-04 19:22:00
"1052","New phone for Dad","Purchased the 11.  Like the 2 cameras and may want to upgrade too.",5,2020-01-03 16:36:00
"1053","Phone is so fast! Takes great photos!","Great phone. Takes great photos. iPhone products tend to be over prices",5,2019-12-30 17:54:00
"1054","Had some issues","Had some issues come up with connecting to Bluetooth and making outgoing calls but seem to have worked it out after a few different resets",4,2020-01-24 15:29:00
"1055","Great!","Very good. Easy to navigate. Like the size. Great color.",5,2020-01-10 16:29:00
"1056","durable and looks great!","I had the XR before this and wouldn't recommend upgrading if you're paying full price. the camera features are nice to have and better waterproofing is great.",5,2019-10-23 11:31:00
"1057","Nice camera","Matches reviews posted on cnet. Smaller than other phones.",5,2020-01-08 09:58:00
"1058","Phone I've been dreaming of","All my research paid off!  Love my new iPhone!  Love the camera features!",5,2019-12-27 18:02:00
"1059","iPhone 11 better than the x","Great to get this on sale. Best value for the better camera and batt life.",5,2019-12-26 21:16:00
"1060","Great camera","Always impressed with the quality and ecosystem Apple delivers.",5,2020-01-03 18:06:00
"1061","Great phone","Love the screen resolution and size. The camera is a great improvement over the 7 plus I replaced. Excellent battery life.",4,2020-01-31 15:25:00
"1062","Great camera !","Love the phone & the camera also phone is veryyyy loud.",5,2020-01-09 16:01:00
"1063","Nice Upgrade","Really enjoying the upgrade from my iPhone 6. The battery is so much better. I only have to charge once a day instead of several times. Also it is so much faster.  Although there were several colors to pick from, I wish there was a gold color like the iPhone 6.",4,2019-11-15 19:16:00
"1064","Great phone","Updated my previous iphone 7 with this 11.  So far so good.  Only issue I am having is trying to get my other phone to hotspot to it, but it's probably user error.  I have taken a few pictures and they look great.",4,2019-12-10 16:43:00
"1065","Easy to use","Screen was larger than my last phone but the phone itself was smaller",5,2019-12-27 15:50:00
"1066","Great phone at a good price point","As with all Apple products, set up was painless.  Phone is much faster than my iPhone 8.  Love the face detection and new camera features.  Other than that, it's just an Apple iPhone.",5,2019-09-27 15:18:00
"1067","worth it for the camera","upgraded from iphone 6... huge jump, definitely recommend.",5,2020-01-04 08:30:00
"1068","Iphone 11","Bought for my daughter and she loves it!
The camera option she loves and loves to facetime.  The phone itself is ""cool""


Love the fact that I can track her too :))",5,2019-10-11 19:22:00
"1069","Good solid phone","Always impressed with Apple products. Easy to use and sleek design",5,2019-12-27 15:50:00
"1070","Love this phone!","Love the features of camera! Getting used to not having a home button to use! Great product!",5,2019-12-06 15:24:00
"1071","great handset","fast processor, responsive OS, and nice camera. A little bulky compared to old iphone 8.",5,2019-12-09 10:39:00
"1072","Great","Good and high quality long battery life and big display",5,2020-01-03 16:24:00
"1073","Great camera","So far my son loves it, takes a minute to get use to the swipes",5,2019-12-28 06:50:00
"1074","Great customer service","Great phone and customer service. Easy to use and many features",5,2019-12-27 21:18:00
"1075","Good camera!","I like this phone..Didn't get the best  iPhone 11.  I felt this one had everything I needed. And it does..",5,2019-11-22 20:38:00
"1076","So far so good","So far everything is good with the phone. I love the color.",5,2019-12-30 14:38:00
"1077","Nice big screen!","The size of this iphone is great! The screen is so big! I love the shade of purple. It really stands out!",5,2019-11-22 15:48:00
"1078","Love the phone","Love this new phone because of the storage it has! Also a great camera",5,2019-12-20 20:36:00
"1079","Amazing photo's for beginners!","It is everything you would need in a phone! Very convenient.",5,2019-12-28 13:51:00
"1080","Quite a step up from my old iphone","Trouble getting used to the no home button, but overall its great.",5,2019-12-23 17:17:00
"1081","Great phone. Great photos","Best Buy is the best for helping with your new phone",5,2020-01-03 17:03:00
"1082","I am happy to use it.","Design, Color, and Function... This phone is excellent. I am glad to meet it.",5,2019-12-13 16:50:00
"1083","LOVE IT!","SO thrilled with the new IPhone 11.  The camera is amazing!",5,2019-12-27 20:33:00
"1084","Great camera","Love the camera quality and that’s it’s wireless charging!",5,2019-12-28 11:15:00
"1085","Excellent Camera","This iPhone 11 has one of the best cameras I used on a smart phone.",5,2019-12-20 20:23:00
"1086","Great phone, fun color","We always try to stay current with our iPhones so the new iPhone 11 was a no-brainer for us. Lots of new features that I'm still learning about.",5,2019-10-18 15:16:00
"1087","My Christmas Present","This phone is terrific especially the camera.  A great investment.",5,2019-12-20 15:57:00
"1088","Great camera!","Best Buy employees always work hard to make sure I am satisfied.",5,2019-12-21 17:26:00
"1089","Great camera and phone","It takes a little to get use to with the new facial recognition.",5,2019-12-20 16:55:00
"1090","Great phone!","I love the phone! It is easy to use and of great quality.",5,2019-12-26 08:27:00
"1091","Excellent phone!!","Wireless charging and a better camera! Plus face id
Works excellent!",5,2019-12-16 15:23:00
